"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-01-01","1996-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-02-01","1996-02-29","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-03-01","1996-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-04-01","1996-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-05-01","1996-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-06-01","1996-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","9"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-07-01","1996-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","9"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-08-01","1996-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","4"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-09-01","1996-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","8"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-10-01","1996-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-11-01","1996-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1996-12-01","1996-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-01-01","1997-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-02-01","1997-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-03-01","1997-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-04-01","1997-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-05-01","1997-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-06-01","1997-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","16"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-07-01","1997-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","15"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-08-01","1997-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-09-01","1997-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-10-01","1997-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-11-01","1997-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1997-12-01","1997-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-01-01","1998-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-02-01","1998-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-03-01","1998-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-04-01","1998-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-05-01","1998-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-06-01","1998-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-07-01","1998-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","18"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-08-01","1998-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-09-01","1998-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-10-01","1998-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-11-01","1998-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","20"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1998-12-01","1998-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","8"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-01-01","1999-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-02-01","1999-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","4"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-03-01","1999-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-04-01","1999-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-05-01","1999-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","10"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-06-01","1999-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","8"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-07-01","1999-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","4"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-08-01","1999-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","0"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-09-01","1999-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","5"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-10-01","1999-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-11-01","1999-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","1999-12-01","1999-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-01-01","2000-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-02-01","2000-02-29","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-03-01","2000-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-04-01","2000-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-05-01","2000-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-06-01","2000-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-07-01","2000-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-08-01","2000-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-09-01","2000-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-10-01","2000-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-11-01","2000-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2000-12-01","2000-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-01-01","2001-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-02-01","2001-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-03-01","2001-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-04-01","2001-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-05-01","2001-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","8"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-06-01","2001-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","78"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-07-01","2001-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","28"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-08-01","2001-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","13"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-09-01","2001-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-10-01","2001-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","11"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-11-01","2001-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2001-12-01","2001-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","44"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-01-01","2002-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","10"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-02-01","2002-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","15"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-03-01","2002-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","16"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-04-01","2002-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","8"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-05-01","2002-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","38"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-06-01","2002-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","15"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-07-01","2002-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","12"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-08-01","2002-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","23"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-09-01","2002-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","9"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-10-01","2002-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","15"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-11-01","2002-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","15"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2002-12-01","2002-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","13"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","7"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","9"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","9"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","8"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","9"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","27"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","30"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-10-01","2003-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","8"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-11-01","2003-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2003-12-01","2003-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","16"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","5"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","8"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","11"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","32"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","39"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","51"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","62"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","52"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","76"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","27"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","20"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","15"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","12"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","23"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","26"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-04-01","2005-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","11"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-05-01","2005-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","17"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-06-01","2005-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","30"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-07-01","2005-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","42"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-08-01","2005-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","34"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-09-01","2005-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","29"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-10-01","2005-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","41"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-11-01","2005-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","38"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2005-12-01","2005-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","21"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-01-01","2006-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","15"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-02-01","2006-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","15"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-03-01","2006-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","18"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-04-01","2006-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","4"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-05-01","2006-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","9"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-06-01","2006-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","7"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-07-01","2006-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","10"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-08-01","2006-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","22"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-09-01","2006-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","23"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-10-01","2006-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","15"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-11-01","2006-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","32"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2006-12-01","2006-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","23"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2007-01-01","2007-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","27"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2007-02-01","2007-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","17"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2007-03-01","2007-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","17"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2007-04-01","2007-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","37"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2007-05-01","2007-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","44"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2007-06-01","2007-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","47"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","PERLIS","MY-09","NA","NA","2007-07-01","2007-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","31"
